destination_port,protocol,flow_duration,total_fwd_packets,total_backward_packets,total_length_fwd_packets,total_length_bwd_packets,flow_bytes_per_s,flow_packets_per_s,fwd_packets_per_s,bwd_packets_per_s,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,syn_flag_count,rst_flag_count,ack_flag_count,average_packet_size,down_up_ratio,label
22,6,3864814,21,24,1426.0,2834.0,1102.2522688025865,11.643509881717463,5.433637944801483,6.209871936915983,0.0,976.0,92.60869565217384,216.2091043679572,0,0,1,94.66666666666669,1.0,1
33788,6,142609,4,2,0.0,0.0,0.0,42.07308094159555,28.048720627730365,14.024360313865182,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1
22,6,917,1,3,0.0,0.0,0.0,4362.0501635768815,1090.5125408942204,3271.537622682661,0.0,0.0,0.0,0.0,0,0,0,0.0,3.0,1
52932,6,202483,1,2,0.0,0.0,0.0,14.816058632082694,4.938686210694232,9.877372421388465,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
80,6,5658272,12,9,1670.0,4290.0,1053.3251140984385,3.7113804355817455,2.1207888203324265,1.5905916152493198,0.0,1073.0,270.90909090909093,418.9807256722538,0,0,1,283.8095238095238,0.0,1
80,6,11379997,5,2,0.0,0.0,0.0,0.6151143976575741,0.4393674268982672,0.1757469707593069,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1
22,6,11175108,35,40,2918.0,4514.0,665.0495010875958,6.711344534656846,3.1319607828398617,3.5793837518169846,0.0,976.0,97.78947368421048,223.21435532028988,0,0,1,99.09333333333332,1.0,1
80,6,5025229,8,7,1110.0,2146.0,647.9306714181582,2.9849385968281243,1.5919672516416663,1.3929713451864578,0.0,1073.0,203.50000000000003,387.8240150721287,0,0,1,217.06666666666663,0.0,1
80,6,13156056,8,7,1110.0,2146.0,247.4905853243556,1.140159330425471,0.6080849762269179,0.5320743541985531,0.0,1073.0,203.50000000000003,387.8240150721287,0,0,1,217.06666666666663,0.0,1
62507,6,169,1,1,0.0,0.0,0.0,11834.31952662722,5917.15976331361,5917.15976331361,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
80,6,112,1,2,0.0,0.0,0.0,26785.714285714286,8928.57142857143,17857.14285714286,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
80,6,5645658,12,9,1852.0,4290.0,1087.9157044227618,3.71967271131195,2.1255272636068283,1.5941454477051211,0.0,1073.0,279.1818181818182,422.3902096136807,0,0,1,292.4761904761905,0.0,1
80,6,10132770,5,2,0.0,0.0,0.0,0.6908278782603374,0.4934484844716696,0.1973793937886678,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1
25726,6,133,1,1,0.0,0.0,0.0,15037.593984962405,7518.796992481202,7518.796992481202,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
80,6,117,1,2,0.0,0.0,0.0,25641.02564102564,8547.008547008547,17094.017094017094,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
80,6,5468192,12,9,1744.0,4290.0,1103.472592037734,3.840391851639445,2.194509629508254,1.6458822221311906,0.0,1073.0,274.27272727272725,420.2813322863606,0,0,1,287.3333333333333,0.0,1
80,6,6142152,12,9,1816.0,4290.0,994.1141150528348,3.4189971202275684,1.953712640130039,1.465284480097529,0.0,1073.0,277.5454545454545,421.6709083851469,0,0,1,290.7619047619048,0.0,1
80,6,200,1,1,0.0,0.0,0.0,10000.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
62508,6,86,1,2,0.0,0.0,0.0,34883.720930232565,11627.906976744183,23255.81395348837,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
80,6,10850967,5,2,0.0,0.0,0.0,0.6451037958183818,0.4607884255845585,0.1843153702338233,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1
22,6,940,1,3,0.0,0.0,0.0,4255.319148936171,1063.829787234043,3191.4893617021285,0.0,0.0,0.0,0.0,0,0,0,0.0,3.0,1
10004,6,738803,2,0,0.0,0.0,0.0,2.7070815900855845,2.7070815900855845,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1
10004,6,406848,1,2,0.0,0.0,0.0,7.3737612081170365,2.4579204027056787,4.9158408054113565,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
40716,6,207,1,1,0.0,0.0,0.0,9661.835748792271,4830.917874396136,4830.917874396136,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
80,6,129,1,2,0.0,0.0,0.0,23255.81395348837,7751.937984496126,15503.875968992252,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
80,6,6247579,12,9,1730.0,4290.0,963.5732497340168,3.361302033955873,1.920744019403356,1.440558014552517,0.0,1073.0,273.6363636363636,420.0458643273709,0,0,1,286.6666666666667,0.0,1
80,6,12108370,5,2,0.0,0.0,0.0,0.5781124957364203,0.4129374969545859,0.1651749987818343,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1
62156,6,166,1,1,0.0,0.0,0.0,12048.192771084336,6024.0963855421705,6024.0963855421705,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
80,6,110,1,2,0.0,0.0,0.0,27272.727272727272,9090.90909090909,18181.81818181818,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
24778,6,204,1,1,0.0,0.0,0.0,9803.921568627453,4901.960784313726,4901.960784313726,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
80,6,122,1,2,0.0,0.0,0.0,24590.16393442623,8196.721311475409,16393.442622950817,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
56148,6,147,1,1,0.0,0.0,0.0,13605.442176870749,6802.7210884353735,6802.7210884353735,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
80,6,101,1,2,0.0,0.0,0.0,29702.970297029704,9900.9900990099,19801.980198019806,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
80,6,6365669,12,9,1982.0,4290.0,985.2852858042102,3.2989462694337397,1.8851121539621367,1.4138341154716023,0.0,1073.0,285.0909090909091,425.2632696164206,0,0,1,298.6666666666667,0.0,1
80,6,2791702,5,2,0.0,0.0,0.0,2.5074309507246832,1.7910221076604882,0.7164088430641953,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1
80,6,2791732,5,2,0.0,0.0,0.0,2.5074040058286395,1.7910028613061713,0.7164011445224685,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1
80,6,200,1,1,0.0,0.0,0.0,10000.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
40717,6,117,1,2,0.0,0.0,0.0,25641.02564102564,8547.008547008547,17094.017094017094,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
80,6,4283371,9,6,1172.0,2146.0,774.6235383299743,3.5019147302440063,2.101148838146404,1.4007658920976027,0.0,1073.0,207.375,391.69543865951096,0,0,1,221.2,0.0,1
80,6,4830816,9,6,1330.0,2146.0,719.5471738108013,3.105065479620834,1.8630392877725004,1.2420261918483335,0.0,1073.0,217.25,402.65344901043625,0,0,1,231.7333333333333,0.0,1
80,6,167,1,1,0.0,0.0,0.0,11976.047904191617,5988.023952095808,5988.023952095808,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
80,6,141,1,1,0.0,0.0,0.0,14184.397163120566,7092.198581560283,7092.198581560283,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
54863,6,138,1,2,0.0,0.0,0.0,21739.130434782608,7246.376811594203,14492.753623188406,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
54862,6,128,1,2,0.0,0.0,0.0,23437.5,7812.5,15625.0,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
80,6,5326244,8,7,1110.0,2146.0,611.3125872566109,2.816243491661291,1.5019965288860218,1.314246962775269,0.0,1073.0,203.50000000000003,387.8240150721287,0,0,1,217.06666666666663,0.0,1
80,6,38036481,7,4,0.0,0.0,0.0,0.2891960483936461,0.1840338489777748,0.1051621994158713,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1
36349,6,177,1,1,0.0,0.0,0.0,11299.435028248588,5649.717514124294,5649.717514124294,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
80,6,113,1,2,0.0,0.0,0.0,26548.67256637168,8849.557522123894,17699.115044247792,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
80,6,176,1,1,0.0,0.0,0.0,11363.636363636364,5681.818181818182,5681.818181818182,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
56152,6,120,1,2,0.0,0.0,0.0,25000.0,8333.333333333334,16666.666666666668,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
80,6,175,1,1,0.0,0.0,0.0,11428.57142857143,5714.2857142857165,5714.2857142857165,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
49565,6,99,1,2,0.0,0.0,0.0,30303.030303030304,10101.010101010104,20202.020202020205,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
54864,6,170,1,1,0.0,0.0,0.0,11764.70588235294,5882.352941176468,5882.352941176468,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
80,6,120,1,2,0.0,0.0,0.0,25000.0,8333.333333333334,16666.666666666668,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
80,6,131,1,1,0.0,0.0,0.0,15267.175572519083,7633.587786259543,7633.587786259543,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
51438,6,132,1,2,0.0,0.0,0.0,22727.272727272724,7575.757575757574,15151.515151515148,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
9667,6,171,1,1,0.0,0.0,0.0,11695.906432748538,5847.953216374269,5847.953216374269,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
80,6,128,1,2,0.0,0.0,0.0,23437.5,7812.5,15625.0,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
80,6,179,1,1,0.0,0.0,0.0,11173.1843575419,5586.5921787709485,5586.5921787709485,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
36350,6,147,1,2,0.0,0.0,0.0,20408.163265306124,6802.7210884353735,13605.442176870749,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
80,6,5477844,12,9,1658.0,4290.0,1085.8286581363031,3.833625053944581,2.190642887968332,1.642982165976249,0.0,1073.0,270.36363636363643,418.79470427526223,0,0,1,283.23809523809524,0.0,1
80,6,8043404,5,2,0.0,0.0,0.0,0.8702783050559191,0.6216273607542279,0.2486509443016912,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1
80,6,6884580,12,9,1706.0,4290.0,870.9318505994556,3.05029500710283,1.7430257183444742,1.3072692887583557,0.0,1073.0,272.54545454545456,419.5951254055143,0,0,1,285.5238095238095,0.0,1
26239,6,161,1,1,0.0,0.0,0.0,12422.360248447205,6211.180124223602,6211.180124223602,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
80,6,141,1,2,0.0,0.0,0.0,21276.59574468085,7092.198581560283,14184.397163120566,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
80,6,173,1,1,0.0,0.0,0.0,11560.693641618496,5780.346820809248,5780.346820809248,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
26240,6,117,1,2,0.0,0.0,0.0,25641.02564102564,8547.008547008547,17094.017094017094,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
49808,6,174,1,1,0.0,0.0,0.0,11494.25287356322,5747.126436781609,5747.126436781609,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
80,6,113,1,2,0.0,0.0,0.0,26548.67256637168,8849.557522123894,17699.115044247792,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
22,6,9918715,29,36,2918.0,4378.0,735.5791551627403,6.553268240896124,2.923765830553655,3.629502410342469,0.0,976.0,110.5454545454546,236.89765279989143,0,0,1,112.24615384615385,1.0,1
80,6,5073357,8,7,1038.0,2146.0,627.5923417177227,2.956622212866156,1.576865180195283,1.3797570326708726,0.0,1073.0,199.0,383.64601739972056,0,0,1,212.26666666666668,0.0,1
80,6,13704316,8,7,1148.0,2146.0,240.3622333285368,1.0945456891099126,0.58375770085862,0.5107879882512925,0.0,1073.0,205.875,390.1672931790498,0,0,1,219.6,0.0,1
80,6,13230887,5,2,0.0,0.0,0.0,0.529065058147651,0.3779036129626079,0.1511614451850431,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1
22,6,2295439,21,24,1426.0,2834.0,1855.854152517231,19.604093160393283,9.148576808183533,10.455516352209752,0.0,976.0,92.60869565217384,216.2091043679572,0,0,1,94.66666666666669,1.0,1
22,6,2493861,21,24,1458.0,2834.0,1721.0261518184054,18.04430960667014,8.420677816446066,9.623631790224074,0.0,976.0,93.30434782608693,216.20595834786968,0,0,1,95.37777777777778,1.0,1
22,6,915,1,3,0.0,0.0,0.0,4371.584699453552,1092.896174863388,3278.688524590164,0.0,0.0,0.0,0.0,0,0,0,0.0,3.0,1
51588,6,94863,1,2,0.0,0.0,0.0,31.62455330318459,10.541517767728196,21.0830355354564,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
22,6,887,1,3,0.0,0.0,0.0,4509.582863585119,1127.3957158962794,3382.187147688838,0.0,0.0,0.0,0.0,0,0,0,0.0,3.0,1
51814,6,118787,1,2,0.0,0.0,0.0,25.25528887841262,8.41842962613754,16.83685925227508,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
22,6,966,1,3,0.0,0.0,0.0,4140.786749482402,1035.1966873706006,3105.590062111801,0.0,0.0,0.0,0.0,0,0,0,0.0,3.0,1
63797,6,391424,1,2,0.0,0.0,0.0,7.664323086984957,2.554774362328319,5.109548724656638,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
21539,6,206,1,1,0.0,0.0,0.0,9708.73786407767,4854.368932038835,4854.368932038835,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
80,6,72,1,2,0.0,0.0,0.0,41666.66666666666,13888.888888888889,27777.777777777777,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
80,6,132,1,1,0.0,0.0,0.0,15151.51515151515,7575.757575757574,7575.757575757574,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
62158,6,120,1,2,0.0,0.0,0.0,25000.0,8333.333333333334,16666.666666666668,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
22,6,3977731,21,24,1426.0,2834.0,1070.9623149478937,11.312982200153806,5.279391693405112,6.0335905067486975,0.0,976.0,92.60869565217384,216.2091043679572,0,0,1,94.66666666666669,1.0,1
80,6,5141368,8,7,1110.0,2146.0,633.2944850475593,2.917511448314923,1.556006105767959,1.361505342546964,0.0,1073.0,203.50000000000003,387.8240150721287,0,0,1,217.06666666666663,0.0,1
80,6,12261100,8,7,1110.0,2146.0,265.5552927551361,1.2233812626925806,0.6524700067693763,0.5709112559232042,0.0,1073.0,203.50000000000003,387.8240150721287,0,0,1,217.06666666666663,0.0,1
22,6,846,1,3,0.0,0.0,0.0,4728.132387706856,1182.033096926714,3546.0992907801424,0.0,0.0,0.0,0.0,0,0,0,0.0,3.0,1
37544,6,209151,1,2,0.0,0.0,0.0,14.343703831203294,4.781234610401097,9.562469220802194,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
23542,6,180,1,1,0.0,0.0,0.0,11111.111111111111,5555.555555555556,5555.555555555556,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
80,6,121,1,2,0.0,0.0,0.0,24793.38842975207,8264.462809917355,16528.92561983471,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
80,6,155,1,1,0.0,0.0,0.0,12903.225806451614,6451.612903225807,6451.612903225807,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
21695,6,115,1,2,0.0,0.0,0.0,26086.95652173913,8695.652173913044,17391.304347826088,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
21694,6,188,1,1,0.0,0.0,0.0,10638.297872340429,5319.148936170213,5319.148936170213,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
80,6,102,1,2,0.0,0.0,0.0,29411.76470588236,9803.921568627453,19607.843137254906,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
7032,6,142391,4,2,0.0,0.0,0.0,42.13749464502673,28.091663096684485,14.045831548342242,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1
21239,6,159,1,1,0.0,0.0,0.0,12578.61635220126,6289.30817610063,6289.30817610063,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
80,6,111,1,2,0.0,0.0,0.0,27027.027027027027,9009.009009009009,18018.01801801801,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
80,6,5653019,12,9,2296.0,4290.0,1165.0411930333155,3.714829191269303,2.122759537868173,1.5920696534011296,0.0,1073.0,299.3636363636363,433.5523855264448,0,0,1,313.61904761904765,0.0,1
80,6,12649663,5,2,0.0,0.0,0.0,0.5533744258641514,0.3952674470458225,0.158106978818329,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1
80,6,12602904,5,2,0.0,0.0,0.0,0.5554275427314213,0.3967339590938723,0.1586935836375489,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1
80,6,5381133,12,9,1796.0,4290.0,1130.9885854893384,3.902523873689797,2.230013642108456,1.6725102315813416,0.0,1073.0,276.6363636363636,421.44338663517806,0,0,1,289.8095238095238,0.0,1
80,6,5422493,12,9,1844.0,4290.0,1131.214000645091,3.8727574198804864,2.2130042399317067,1.65975317994878,0.0,1073.0,278.81818181818187,422.2251302398528,0,0,1,292.09523809523813,0.0,1
21696,6,113,1,1,0.0,0.0,0.0,17699.11504424779,8849.557522123894,8849.557522123894,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
80,6,156,1,2,0.0,0.0,0.0,19230.76923076923,6410.25641025641,12820.51282051282,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
13420,6,139,1,1,0.0,0.0,0.0,14388.489208633096,7194.2446043165455,7194.2446043165455,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
80,6,152,1,2,0.0,0.0,0.0,19736.84210526316,6578.947368421053,13157.894736842103,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
42981,6,160,1,1,0.0,0.0,0.0,12499.999999999998,6249.999999999999,6249.999999999999,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
80,6,122,1,2,0.0,0.0,0.0,24590.16393442623,8196.721311475409,16393.442622950817,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
80,6,22051267,5,2,0.0,0.0,0.0,0.3174420771377899,0.226744340812707,0.0906977363250828,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1
80,6,5026564,8,7,844.0,2146.0,594.8397354534828,2.9841458300341945,1.5915444426849037,1.3926013873492908,0.0,1073.0,186.875,374.17195244967246,0,0,1,199.3333333333333,0.0,1
80,6,148,1,1,0.0,0.0,0.0,13513.513513513511,6756.756756756757,6756.756756756757,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
21540,6,165,1,2,0.0,0.0,0.0,18181.81818181818,6060.606060606061,12121.212121212122,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
80,6,142,1,1,0.0,0.0,0.0,14084.50704225352,7042.253521126761,7042.253521126761,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
21697,6,99,1,2,0.0,0.0,0.0,30303.030303030304,10101.010101010104,20202.020202020205,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
49856,6,153,1,1,0.0,0.0,0.0,13071.8954248366,6535.9477124183,6535.9477124183,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
80,6,124,1,2,0.0,0.0,0.0,24193.548387096773,8064.516129032258,16129.032258064515,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
80,6,7064461,12,9,2182.0,4290.0,916.1350030809144,2.972625937067244,1.698643392609854,1.2739825444573905,0.0,1073.0,294.1818181818182,430.414378008608,0,0,1,308.1904761904762,0.0,1
22,6,10714858,33,38,2886.0,4514.0,690.6297778281337,6.626312733215877,3.079835495720056,3.5464772374958216,0.0,976.0,102.77777777777771,228.22648882950213,0,0,1,104.22535211267606,1.0,1
80,6,11387545,5,2,0.0,0.0,0.0,0.6147066817299076,0.4390762012356483,0.1756304804942593,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1
52410,6,175,1,1,0.0,0.0,0.0,11428.57142857143,5714.2857142857165,5714.2857142857165,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
80,6,97,1,2,0.0,0.0,0.0,30927.8350515464,10309.278350515464,20618.556701030928,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
80,6,6777646,13,8,2298.0,4290.0,972.0188985969464,3.098420897166952,1.918070079198589,1.1803508179683624,0.0,1073.0,299.45454545454544,433.7669691779025,0,0,1,313.7142857142857,0.0,1
22,6,871,1,3,0.0,0.0,0.0,4592.422502870264,1148.105625717566,3444.316877152697,0.0,0.0,0.0,0.0,0,0,0,0.0,3.0,1
14614,6,386193,1,2,0.0,0.0,0.0,7.7681366570600705,2.5893788856866897,5.1787577713733794,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
80,6,166,1,1,0.0,0.0,0.0,12048.192771084336,6024.0963855421705,6024.0963855421705,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
52411,6,115,1,2,0.0,0.0,0.0,26086.95652173913,8695.652173913044,17391.304347826088,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
80,6,200,1,1,0.0,0.0,0.0,10000.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
49855,6,118,1,2,0.0,0.0,0.0,25423.728813559323,8474.57627118644,16949.15254237288,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
10070,6,137760,4,2,0.0,0.0,0.0,43.55400696864112,29.036004645760745,14.518002322880372,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1
80,6,5034832,8,7,1110.0,2146.0,646.694864893208,2.9792453849502825,1.5889308719734845,1.3903145129767984,0.0,1073.0,203.50000000000003,387.8240150721287,0,0,1,217.06666666666663,0.0,1
80,6,31452992,6,4,0.0,0.0,0.0,0.3179347770793952,0.1907608662476371,0.127173910831758,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1
80,6,193,1,1,0.0,0.0,0.0,10362.694300518137,5181.347150259066,5181.347150259066,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
51006,6,105,1,2,0.0,0.0,0.0,28571.42857142857,9523.809523809525,19047.61904761905,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
26953,6,160,1,1,0.0,0.0,0.0,12499.999999999998,6249.999999999999,6249.999999999999,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
80,6,125,1,2,0.0,0.0,0.0,24000.0,8000.0,16000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
80,6,6394040,12,9,1608.0,4290.0,922.421505026556,3.284308512302081,1.8767477213154748,1.407560790986606,0.0,1073.0,268.09090909090907,417.9973694484223,0,0,1,280.85714285714283,0.0,1
80,6,4324059,9,6,1138.0,2146.0,759.471598329255,3.468962842551408,2.081377705530845,1.3875851370205632,0.0,1073.0,205.25,389.5415253859337,0,0,1,218.9333333333333,0.0,1
80,6,4469097,9,6,1246.0,2146.0,758.990015208889,3.356382732350629,2.013829639410378,1.3425530929402518,0.0,1073.0,212.0,396.6368616253411,0,0,1,226.13333333333333,0.0,1
81,6,130,2,2,0.0,0.0,0.0,30769.230769230773,15384.615384615388,15384.615384615388,0.0,0.0,0.0,0.0,0,0,1,0.0,1.0,1
65518,6,149,1,1,0.0,0.0,0.0,13422.818791946307,6711.4093959731545,6711.4093959731545,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
80,6,112,1,2,0.0,0.0,0.0,26785.714285714286,8928.57142857143,17857.14285714286,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
80,6,161,1,1,0.0,0.0,0.0,12422.360248447205,6211.180124223602,6211.180124223602,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
37587,6,118,1,2,0.0,0.0,0.0,25423.728813559323,8474.57627118644,16949.15254237288,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
80,6,142,1,1,0.0,0.0,0.0,14084.50704225352,7042.253521126761,7042.253521126761,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
48328,6,123,1,2,0.0,0.0,0.0,24390.243902439022,8130.081300813006,16260.162601626012,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
5060,17,3,2,0,840.0,0.0,280000000.0,666666.6666666666,666666.6666666665,0.0,420.0,420.0,420.0,0.0,0,0,0,630.0,0.0,1
5060,17,3,2,0,840.0,0.0,280000000.0,666666.6666666666,666666.6666666665,0.0,420.0,420.0,420.0,0.0,0,0,0,630.0,0.0,1
80,6,294870,11,8,1736.0,4290.0,20436.124393800656,64.43517482280326,37.304574897412415,27.13059992539085,0.0,1073.0,301.2999999999999,431.74872077950255,0,0,1,317.15789473684214,0.0,1
80,6,5636260,12,9,1782.0,4290.0,1077.3101311862831,3.7258749596363545,2.1290714055064885,1.5968035541298662,0.0,1073.0,275.99999999999994,420.9877274537426,0,0,1,289.1428571428572,0.0,1
80,6,176,3,1,0.0,0.0,0.0,22727.272727272728,17045.454545454544,5681.818181818182,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1
41454,6,67,1,2,0.0,0.0,0.0,44776.119402985074,14925.373134328356,29850.74626865672,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
80,6,5010059,8,7,968.0,2146.0,621.5495665819504,2.9939767176394527,1.5967875827410416,1.3971891348984111,0.0,1073.0,194.625,379.9217243942055,0,0,1,207.6,0.0,1
80,6,4992728,9,6,1080.0,2146.0,646.1397456460677,3.0043695550809097,1.802621733048546,1.201747822032364,0.0,1073.0,201.62500000000003,386.04108157897736,0,0,1,215.06666666666663,0.0,1
80,6,5424983,12,9,1662.0,4290.0,1097.1462952049803,3.870979872194991,2.2119884983971376,1.6589913737978534,0.0,1073.0,270.5454545454545,418.86044127378426,0,0,1,283.42857142857144,0.0,1
80,6,4570312,9,6,1186.0,2146.0,729.0530712126437,3.2820516411133416,1.9692309846680047,1.3128206564453366,0.0,1073.0,208.25,392.60387160597367,0,0,1,222.13333333333333,0.0,1
80,6,10244339,5,2,0.0,0.0,0.0,0.6833042131854481,0.4880744379896058,0.1952297751958423,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1
80,6,1855287,9,6,836.0,2146.0,1607.2984934406377,8.085002482095762,4.851001489257458,3.2340009928383053,0.0,1073.0,186.375,373.8391588192263,0,0,1,198.8,0.0,1
41464,6,172,1,1,0.0,0.0,0.0,11627.906976744183,5813.9534883720935,5813.9534883720935,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
80,6,100,1,2,0.0,0.0,0.0,30000.0,10000.0,20000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
80,6,5338086,12,9,1768.0,4290.0,1134.8636945901585,3.933994319312203,2.2479967538926875,1.6859975654195156,0.0,1073.0,275.3636363636364,420.727549603863,0,0,1,288.4761904761905,0.0,1
50166,6,132,1,1,0.0,0.0,0.0,15151.51515151515,7575.757575757574,7575.757575757574,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1
80,6,138,1,2,0.0,0.0,0.0,21739.130434782608,7246.376811594203,14492.753623188406,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,1
